log_3-19-2021_12-09-48_PM,1636,false,false,false,
log_3-19-2021_12-09-49_PM,8124,false,false,false,
log_3-19-2021_12-09-49_PM,19668,false,false,false,
log_3-19-2021_12-09-49_PM,20320,false,false,false,
log_3-19-2021_12-09-49_PM,20408,false,false,false,
log_3-19-2021_12-09-51_PM,17588,false,false,false,
log_3-19-2021_12-09-51_PM,20912,false,false,false,
log_3-19-2021_12-09-54_PM,16664,false,false,false,
log_3-19-2021_12-09-54_PM,21368,false,false,false,
log_3-19-2021_12-09-57_PM,11424,false,false,false,
log_3-19-2021_12-09-57_PM,7848,false,false,false,
log_3-19-2021_12-09-58_PM,16392,true,false,false,
log_3-19-2021_12-10-03_PM,8900,false,false,false,
log_3-19-2021_12-10-03_PM,4964,false,false,false,
log_3-19-2021_12-10-03_PM,20252,false,false,false,
log_3-19-2021_12-10-03_PM,13420,false,false,false,
log_3-19-2021_12-10-03_PM,3952,true,false,false,
log_3-19-2021_12-10-08_PM,20444,false,false,false,
log_3-19-2021_12-10-08_PM,20144,false,false,false,
log_3-19-2021_12-10-09_PM,11804,false,false,false,
log_3-19-2021_12-10-09_PM,18692,false,false,false,
log_3-19-2021_12-10-11_PM,1744,false,false,false,
log_3-19-2021_12-10-12_PM,20188,false,false,false,
log_3-19-2021_12-10-15_PM,16716,false,false,false,
log_3-19-2021_12-10-15_PM,18460,false,false,false,
log_3-19-2021_12-10-18_PM,3472,false,false,false,
log_3-19-2021_12-10-18_PM,19992,false,false,false,
log_3-19-2021_12-10-20_PM,20028,false,false,false,
log_3-19-2021_12-10-20_PM,12936,false,false,false,
log_3-19-2021_12-10-24_PM,17740,false,false,false,
log_3-19-2021_12-10-24_PM,20916,false,false,false,
log_3-19-2021_12-10-27_PM,20592,false,false,false,
log_3-19-2021_12-10-27_PM,17976,false,false,false,
log_3-19-2021_12-10-30_PM,20172,false,false,false,
log_3-19-2021_12-10-30_PM,21368,false,false,false,
log_3-19-2021_12-10-33_PM,10144,false,false,false,
log_3-19-2021_12-10-33_PM,20464,false,false,false,
log_3-19-2021_12-10-35_PM,19616,false,false,false,
log_3-19-2021_12-10-35_PM,20840,false,false,false,
log_3-19-2021_12-10-39_PM,19280,false,false,false,
log_3-19-2021_12-10-39_PM,3368,false,false,false,
log_3-19-2021_12-10-42_PM,10188,false,false,false,
log_3-19-2021_12-10-42_PM,17176,false,false,false,
log_3-19-2021_12-10-45_PM,17084,false,false,false,
log_3-19-2021_12-10-45_PM,20144,false,false,false,
log_3-19-2021_12-10-47_PM,19708,false,false,false,
log_3-19-2021_12-10-48_PM,17404,false,false,false,
log_3-19-2021_12-10-48_PM,10236,false,false,false,
log_3-19-2021_12-10-51_PM,18744,false,false,false,
log_3-19-2021_12-10-51_PM,15488,false,false,false,
log_3-19-2021_12-10-53_PM,20188,false,false,false,
log_3-19-2021_12-10-53_PM,1072,false,false,false,
log_3-19-2021_12-10-56_PM,8844,true,false,false,
log_3-19-2021_12-11-01_PM,8124,false,false,false,
log_3-19-2021_12-11-01_PM,19016,true,false,false,
